"gene","Hs 578T","SR-786","NCI-H226","UO-31","Malme-3M","HT-29","786-O","MDA-MB-231","RPMI 8226","HOP-92","HOP-62"
"ENSG00000102349","0.176322772640463","0","0","0.321928094887362","0.070389327891398","0.641546029087524","0.0285691521967709","0.545968369105293","0.641546029087524","0.0840642647884745","0.31034012061215"
"ENSG00000168356","0.01435529297707","0.0426443374084937","0.0976107966264223","0.298658315564515","0.189033824390017","0","0.01435529297707","0.070389327891398","0.137503523749935","0.0840642647884745","0.111031312388744"
"ENSG00000106536","0","0","0","0","0.0285691521967709","0.0285691521967709","0","0","0.0976107966264223","0","0"
"ENSG00000284501","6.57924050057297","5.62263756653746","7.53083547260472","8.03924808370293","6.63081315229913","7.87448961059788","7.74893078387584","6.99197527423717","6.04111153536915","7.96855160336395","7.11186596386756"
"ENSG00000186526","0","0.150559676575381","0.0426443374084937","0.01435529297707","0","0","0.070389327891398","0","0","0.070389327891398","0"
"ENSG00000039650","5.12142990894896","5.95768248616512","4.52732060787705","4.48542682717024","5.56651075585788","6.27370236873565","3.92789645372882","5.70099449416827","5.1811025507538","4.91647664443772","4.64154602908752"
"ENSG00000027847","5.84046323386954","3.40463068421761","4.56985560833095","4.67638025546692","3.73335434061383","3.87381319835909","4.86393845042397","4.22110372536788","4.14404636961671","4.74416109557041","5.00495075995105"
"ENSG00000137491","0.01435529297707","1.16992500144231","0.389566811762726","0.176322772640463","0.632268215499513","1.25701061820602","0.55581615506164","0.0426443374084937","0.01435529297707","0.124328135002202","0.124328135002202"
"ENSG00000136631","4.10097764772482","5.61028665708102","4.69710657447698","4.30451104180995","4.6724253419715","3.93640237772506","4.54039930563062","4.70210340662939","4.32912359629157","3.99004721957379","4.78816365703777"
"ENSG00000011009","4.90400231628369","5.33771109212829","5.94649694120329","6.15926588316068","5.30414594120295","6.90701081518618","5.51601514700366","6.21974935454673","6.23725777090037","5.56193705962243","5.72574115650395"
"ENSG00000167851","0","0.84799690655495","0","0.0426443374084937","0","0","0","0.0840642647884745","4.71314590249026","0.0565835283663675","0"
"ENSG00000116288","8.52085436369352","8.10611795907107","8.85844730824079","8.47812243521464","8.43608686360791","8.66845955691538","9.09703132697301","8.79869859664396","9.17567429189613","8.76563419342074","9.19655294988476"
"ENSG00000105669","7.67193021460232","7.12670447284319","7.57901416588182","6.79233480570669","7.19170081813875","6.33646192818282","6.81378119121704","7.37538702682888","8.16183730806725","7.52794609890826","6.58661464242998"
"ENSG00000124232","0","0","0.0426443374084937","0","0","0","0","0","0","0","0"
"ENSG00000166856","0.0426443374084937","0.389566811762726","0.367371065648529","0.0285691521967709","0.0285691521967709","0.0565835283663675","0","0.01435529297707","0.0285691521967709","0.0285691521967709","0.01435529297707"
"ENSG00000122882","3.8972404255748","4.4262647547021","4.674686619928","4.4276061727819","4.15299460549244","4.19613488076516","5.16591193893569","3.8499992594661","3.05831649559082","4.24944534108584","5.04875931191986"
"ENSG00000071073","0.01435529297707","0.238786859587116","1.25701061820602","0.367371065648529","2.91073266190291","0.367371065648529","0.485426827170242","1.27500704749987","3.92219784839637","0.411426245726465","1.87184364850932"
"ENSG00000198522","5.36946648365072","5.85623875989708","5.93310047493137","5.71149490665009","4.9546616208379","5.63052196347164","6.50191677967437","5.88068552526112","4.98550043030489","5.33806779754262","5.97246290720214"
"ENSG00000141524","0.948600847493356","5.00943675560809","2.15380533607904","3.09085343045111","7.02967373462642","6.3231899010884","0.111031312388744","4.29792505250381","6.01033228328482","2.76128527336162","3.92599941855622"
"ENSG00000198231","5.62614706360372","6.8337756076758","6.40701277351601","5.87159726561385","6.67722632823532","6.24355484277846","6.57213175138666","6.31741261376487","6.17112674665207","5.88484209379946","6.93203754210378"
"ENSG00000155659","0","0","0","0","0","0","0","0","0","0","0"
"ENSG00000122642","8.35543919724869","4.20163386116965","7.31560245663795","6.28206907519813","7.31206610424382","5.76844901518055","6.31632679205715","6.12969515665378","0.739848102699327","8.0408924306469","6.5318492857512"
"ENSG00000112079","5.55581615506164","4.93498820178348","4.53231695933277","3.99276843076892","3.90785207184596","3.80838505065609","3.94579495674006","6.09845324630927","3.16671544496642","4.13257684267001","5.55489577541901"
"ENSG00000162438","0","0.070389327891398","0.53605290024021","0.0840642647884745","0.070389327891398","0.137503523749935","0.0285691521967709","0.070389327891398","0","0.22650852980868","0.137503523749935"
"ENSG00000215021","6.4441038182283","7.59581691855585","7.95046841415012","7.94871764126317","7.81480674309309","8.0412210752531","8.11212669345836","7.53294028837287","8.19500302711133","7.51009161047094","8.22636402186636"
"ENSG00000097021","6.38214845320422","4.61588707391606","6.18606470409757","6.29333369530646","7.5438051759644","4.72410451986685","7.32624970083746","7.08342613943746","6.08597694907364","6.39763185410674","6.5298209465287"
"ENSG00000106244","7.99169189833696","7.09254574154357","8.2345300607477","8.10611795907107","8.22023320438219","8.67574537511206","8.84871682208447","8.39356206895171","8.18447867118709","8.51790555352995","8.08592385318121"
"ENSG00000114383","4.44095219802964","4.48735771531155","4.32264926213102","5.51001246544851","4.91169158187234","4.74953426766926","4.18030701996943","5.11561593142811","5.13504228623365","4.83693401132109","5.15380533607904"
"ENSG00000122565","7.06910063192283","7.50604966825032","8.54955366425807","7.89451464427313","8.24345963737763","8.07307041961431","8.24393560156686","7.53052338671504","8.03655827994435","7.49121175600309","7.951692692237"
"ENSG00000180104","5.96716860753263","5.78293270482084","5.19337751056436","4.10936055940423","5.07681559705083","5.74389191093657","4.90977310414164","5.01167453338092","5.10265813136374","4.65592421308382","4.98550043030489"
"ENSG00000170296","8.53861575916786","8.68014851063621","7.27388882366849","8.56017995776418","8.32669912454779","6.70942850136835","6.97338167497138","8.13360462289506","7.14588121129242","7.93975550029022","7.32282949762889"
"ENSG00000063244","7.10234318974905","6.99288170325678","8.12003046691988","7.19002217480265","7.37833821198591","8.78103179102276","7.28854313265907","7.91826695909256","7.48574882137778","8.11103131238874","7.31940116685832"
"ENSG00000104147","3.51601514700366","4.97407036702403","4.16751850373522","2.69376571221778","3.77082904603249","5.38266725274504","4.95559179175399","4.28392177230762","4.10601323762212","2.83592407425437","4.80426011563474"
"ENSG00000120699","5.15421053058834","7.76652890859886","5.02103547951136","5.32481060342048","4.83693401132109","6.59185890498717","6.43112147252643","5.92813340782985","4.96855160336395","4.81403764753998","5.85299758761332"
"ENSG00000164106","0.250961573533219","0.0426443374084937","0","0.01435529297707","0.389566811762726","0.01435529297707","0","0.01435529297707","0.01435529297707","0.0285691521967709","0.0426443374084937"
"ENSG00000082996","4.48413813120167","5.10768786931437","4.34766565630097","5.13996056954546","5.69932952567316","4.34695688937888","4.77610398807316","3.81455042346181","4.84096670448742","5.13873256972024","4.27276973243651"
"ENSG00000074416","6.95407995932097","2.72465027173297","6.27463440251759","6.34251918966061","4.00809242094872","5.594847089653","6.28002835661061","3.82883464946806","5.34269695998193","4.21800615028443","2.16349873228288"
"ENSG00000247596","6.52950864107431","5.5413289770456","5.86319511247319","6.81813476081085","6.37712374912949","5.24868662687383","5.73470962022584","5.22958792274065","6.08087081175972","5.60940039000643","5.18189764310839"
"ENSG00000034713","6.14159627838382","6.84260177161955","6.72191944555154","6.95965425281808","6.44542875923832","6.87749887278353","6.9442728176116","5.50747752951693","6.75074047846627","6.72137265947682","7.15845821621677"
"ENSG00000171992","2.68929916053589","0.20163386116965","3.02147972741045","4.00629802390037","2.53106949272595","0.298658315564515","6.02303351866553","2.0496307677246","0.16349873228288","4.36527259976453","4.74631276642546"
"ENSG00000108349","6.04308198189566","6.43829285157915","5.07638806851284","4.96670731415032","5.2585189247113","5.29719141656586","5.09254574154357","5.48413813120167","5.76394266044725","5.31179371775365","5.41040894985104"
"ENSG00000087303","3.86492897228979","0.263034405833794","0.389566811762726","2.32768736417605","3.28540221886225","0.321928094887362","1.93357263826102","0.454175893185802","0.704871964456353","0.333423733725192","2.56559717585422"
"ENSG00000135775","2.64616265715789","5.64558638591361","2.76341157447001","3.30158764660319","4.99684064779537","4.18586654531133","4.06608919045777","3.82068956055921","4.456149034648","4.27649666564036","3.87085786436376"
"ENSG00000105967","0.16349873228288","0.0285691521967709","0.150559676575381","0.286881147788161","0.214124805352847","0","0.070389327891398","0.0285691521967709","0.815575428862573","0.0426443374084937","0.01435529297707"
"ENSG00000091128","0","0.01435529297707","0.0426443374084937","0.22650852980868","0.321928094887362","0.124328135002202","0.16349873228288","0.189033824390017","0.16349873228288","0.01435529297707","0.111031312388744"
"ENSG00000133818","6.10097764772482","0.516015147003665","7.9296134898696","7.31913016187192","0.713695814843359","5.62935662007961","6.3464250855856","6.10181813422741","0.748461233004036","5.03386345186628","6.21955576916691"
"ENSG00000137809","7.89208739652348","0.176322772640463","1","1.02147972741045","1.35049724708413","0.01435529297707","0.01435529297707","0.0285691521967709","0.0285691521967709","0.20163386116965","1.55581615506164"
"ENSG00000016602","0","0.01435529297707","0.01435529297707","0.01435529297707","0","0.238786859587116","0","0","0","0","0"
"ENSG00000088930","5.44625622988956","7.44360665147561","6.268284666521","6.60139939053183","5.73362549840823","5.70791125418517","5.96439863220318","6.07553263116736","5.19140472885276","4.85399564717639","6.62964804418744"
"ENSG00000161405","0.0426443374084937","1.91073266190291","0.0285691521967709","0.0565835283663675","0.0426443374084937","0.286881147788161","0.070389327891398","0.124328135002202","2.26002565596146","0.01435529297707","0.070389327891398"
"ENSG00000030419","1.70487196445635","0.238786859587116","0.443606651475615","1.20163386116965","0.0285691521967709","1.31614574229336","0.111031312388744","0.956056652412403","0.16349873228288","1.31614574229336","0.485426827170242"
"ENSG00000158186","4.96993327469786","2.85798099512757","2.78659636189081","4.2149019101607","5.45779126025604","1.23878685958712","4.70099449416827","2.53356334821451","0.584962500721156","4.21179097625254","3.21567859660793"
"ENSG00000169136","4.30305008468167","5.61087719947195","5.96716860753263","5.11727946005392","4.78816365703777","5.61205755956306","4.68144926531496","5.39609097039437","3.53231695933277","4.8972404255748","3.76765479823735"
"ENSG00000111481","7.26425492037192","6.88398730810547","7.54766574835342","7.40922119732453","7.06695024392463","7.10192316061998","7.87085786436376","6.9792251048784","6.79298545968466","7.0614522027414","6.79324563913367"
"ENSG00000181789","8.69268523753377","7.00495075995105","7.0349639897493","7.47945693479402","8.3089760418687","7.34669101198632","7.590886410821","6.81275490980019","7.23582277687514","7.04450341029755","7.31487775736821"
"ENSG00000280477","4.64154602908752","0.485426827170242","3.73009646559547","4.19692173382033","4.21723071622067","4.43562859405209","3.5765221379205","4.5963388642052","5.58014548442338","4.1407786557828","4.22573765346606"
"ENSG00000139289","4.45549162062847","3.32768736417605","5.16390121381454","4.92647391125607","6.94392132655349","4.37920505996061","3.68594014844598","7.29517199198853","1.05658352836637","4.97773784924282","6.10622267291912"
"ENSG00000143033","4.38059093426592","5.10349763970334","4.38059093426592","3.86987140617771","3.57288966842058","4.31469652565629","4.44294349584873","4.03386345186628","3.71259578044703","3.12763327972587","3.66789212523023"
"ENSG00000164070","1.61823865559545","2.87970576628229","3.26303440583379","4.47118746038699","3.46336088581666","3.49697358099828","3.92504996472736","3.58014548442338","1.32768736417605","2.49825086752783","1.94860084749336"
"ENSG00000285317","6.61853233397629","6.82603995889619","7.08650780054995","6.63023071585969","6.2336196767597","6.01591677210689","7.40284153255129","6.58661464242998","6.81159946988366","6.4036085835437","6.9060487779473"
"ENSG00000274081","7.51112010085101","6.23476954003063","7.11509568511297","6.82972273508606","7.01446688326532","7.09444722169991","7.51963625284321","7.09634619899318","6.63676960773445","6.98572811041913","7.27928556084654"
"ENSG00000213079","3.60050764534579","4.62058641045188","4.09339115325301","3.98367769469807","3.77925972037238","3.96439863220318","4.31614574229336","3.78031009904338","3.38681094647222","3.36737106564853","3.91073266190291"
"ENSG00000165246","0.0285691521967709","0.124328135002202","3.48928602262588","0.01435529297707","0.238786859587116","0","2.90303827011291","0","0","0.070389327891398","0.01435529297707"
"ENSG00000135315","1.46988597627446","3.01435529297707","1.64616265715789","2.67355642399014","2.52105073690096","2.42223300068305","1.94110631094643","1.73984810269933","1.71369581484336","1.19534759832222","2.3305584000308"
"ENSG00000198740","2.51096191927738","4.61058195849253","2.49569516262407","2.1243281350022","3.17791779219584","2.81352468929781","2.86789646399265","2.54596836910529","3.114367024952","1.7311832415722","2.99095486039699"
"ENSG00000120784","2.15380533607904","0.0426443374084937","1.40599235967584","1.76553474636298","0","0.01435529297707","2.90881290773955","2.71149490665009","0.01435529297707","2.08065766334523","3.39917109381982"
"ENSG00000164292","4.61176256006487","1.07724299893246","4.87578006306849","5.80761252317263","4.2667865406949","3.79389588254888","4.89336221076387","6.90640961709402","3.39506279951758","5.5737986435893","6.83251030761145"
"ENSG00000082438","5.39471991299406","3.91073266190291","5.22032995487956","3.08406426478847","2.790772037862","3.854993016757","4.42425028608405","1.71369581484336","2.26303440583379","0.01435529297707","1.56071495447448"
"ENSG00000146083","3.75167794568758","5.18824265626441","3.13750352374994","3.82068956055921","2.89141918684608","5.12598165385472","3.62993940943954","3.34340782229781","4.63517394667492","3.93262815702213","4.06091204958787"
"ENSG00000080845","6.32499056912157","6.59797803656041","4.61412086878925","5.80296865100558","5.73795710621359","5.25625587320273","6.12680770314203","5.31903981556254","3.1586601753465","5.63517394667492","5.70348834965682"
"ENSG00000107560","2.29865831556452","4.17871464117544","2.70043971814109","3.77188557851537","3.01613970265525","1.37295209791183","3.01792190799726","2.84799690655495","2.06695024392463","1.91838623444635","2.22958792274065"
"ENSG00000175175","0.0285691521967709","0.0565835283663675","0.124328135002202","0.0565835283663675","0.111031312388744","0.0426443374084937","0.0285691521967709","0.137503523749935","0.0285691521967709","0.871843648509318","0.432959407276106"
"ENSG00000070601","0.0426443374084937","0","0.443606651475615","0","0.0285691521967709","0","0","0","0.01435529297707","0","0"
"ENSG00000175283","2.83794324189103","1.73552217729654","3.20789285164133","3.5957423394744","4.21256933885081","3.68481873755322","4.3526172989585","4.16269343221124","4.11769504266975","3.74416109557041","3.99186193055632"
"ENSG00000071246","0.613531652917927","0.150559676575381","0.815575428862573","1.16349873228288","4.75702324650746","0.0426443374084937","0.411426245726465","0.6959938131099","0.0976107966264223","0.0426443374084937","2.26603689399532"
"ENSG00000168813","2.85996954822103","3.83592407425437","3.1554254317472","2.70265754339091","3.13422093976063","2.98185265328974","2.611172380044","3.13750352374994","2.0071955014042","2.28392177230762","3.60288440871842"
"ENSG00000115977","4.05658352836637","5.01658546043445","2.44360665147561","3.03738222200308","3.64154602908752","2.22958792274065","3.26002565596146","3.38266725274504","1.44890095114513","2.9560566524124","3.33199177823206"
"ENSG00000107864","0.367371065648529","0.815575428862573","0.594548549550354","0.286881147788161","0.604071323668861","0.575312330687437","0.400537929583729","0.37851162325373","0.933572638261024","0.400537929583729","0.411426245726465"
"ENSG00000101544","3.25096157353322","4.10433665981474","3.46336088581666","3.32337006906127","3.42088657497553","3.39780296186249","4.13010717865883","3.58616424593091","2.7311832415722","3.08236196955747","2.7158933705476"
"ENSG00000107890","2.01792190799726","2.62293035092018","2.59215800212536","2.63691458035588","2.4594316186373","2.60880924267552","2.43295940727611","2.63459326844576","2.36737106564853","2.23878685958712","2.77820857639809"
"ENSG00000164715","2.60880924267552","3.02680005934372","2.61588707391606","3.09423606984577","3.64616265715789","3.70818723602071","3.17791779219584","2.91838623444635","3.24031432933371","3.21878116778407","2.73768676140986"
"ENSG00000162631","0.0285691521967709","0.070389327891398","4.36806987653208","4.15946772926677","0.01435529297707","0.0285691521967709","3.61588707391606","0.01435529297707","0.263034405833794","0.111031312388744","0.956056652412403"
"ENSG00000131873","6.0923343111862","7.57106999816771","4.00090140274153","3.5837597536395","5.21684284283726","3.11935617703968","4.7371459197762","4.17152710603881","4.14323013477689","3.52230689287139","4.70043971814109"
"ENSG00000112144","4.09169983413681","3.38128337250378","2.40053792958373","2.82781902461732","3.69710657447698","2.79493566280354","2.46988597627446","4.18745105402733","2.09761079662642","2.64846544302731","3.44890095114513"
"ENSG00000288324","3.77399632511117","2.58736499093646","3.24336442569366","1.13750352374994","3.23266075679027","0.545968369105293","0.27500704749987","2.22650852980868","4.36317107711924","2.95791459863299","2.55826763405574"
"ENSG00000091592","5.06047978140759","4.25776496857139","2.82374936030827","4.63981097771678","0.505890929729957","0.0285691521967709","4.28095631383106","3.14893410452634","3.55090066464752","3.39094277280254","2.72246602447109"
"ENSG00000102531","3.92314918047231","4.39985467357243","4.96254902292306","4.44625622988956","4.44625622988956","3.88752527074159","4.46532151358055","3.72465027173297","2.78240856492737","4.00809242094872","3.56193705962243"
"ENSG00000126775","2.58736499093646","3.31324585178756","2.75488750216347","2.790772037862","3.26753579806873","2.12101540096137","2.11103131238874","3.16671544496642","1.74846123300404","2.25701061820602","2.98913900736823"
"ENSG00000179912","3.93168305705981","5.67072705449947","3.80012335282653","3.83794324189103","4.34127418369217","4.20554891117303","3.82984955984469","3.73335434061383","3.40190347160796","4.2667865406949","3.66448284036468"
"ENSG00000121871","0.0285691521967709","0","0.01435529297707","0.250961573533219","0","0","0.01435529297707","0","0","0.01435529297707","0.0565835283663675"
"ENSG00000149970","1.66448284036468","0.01435529297707","2.95046841415012","0.01435529297707","0.863938450423971","0","0.01435529297707","0.0976107966264223","0.53605290024021","0.01435529297707","0.176322772640463"
"ENSG00000118246","3.81659970653491","4.62819033461521","3.65306001710456","4.17152710603881","5.0703893278914","3.92884403671257","5","3.70043971814109","3.86096279785812","3.62760683812965","4.61823865559545"
"ENSG00000081386","1.81147103052984","2.44625622988956","1.81557542886257","1.89530262133331","1.82374936030827","1.83995958748953","2.31614574229336","2.01435529297707","1.35614381022528","1.38404980679516","1.74416109557041"
"ENSG00000105063","5.56132613645392","6.9431008475708","5.94673086014031","5.09803208296053","6.40701277351601","5.49633451341711","5.41447383643093","5.6667565918848","6.41650199286742","5.88215391728701","5.04308198189566"
"ENSG00000169760","3.1811025507538","0.189033824390017","0.613531652917927","0.823749360308273","4.15623479785027","0","1.70043971814109","0.895302621333307","2.4032677223393","0","1.01435529297707"
"ENSG00000138674","7.3560557524207","4.91790907385298","6.46352437327118","6.6915341649192","7.00213991262754","5.91623776786777","7.33127526714661","7.2253520607761","5.67976157351685","5.89481776330794","6.53993424517179"
"ENSG00000134874","4.66049513188851","0.918386234446348","3.84899843040002","3.53231695933277","2.04614178164472","0.0840642647884745","1.9297909977186","0.411426245726465","0.070389327891398","2.60407132366886","4.53106949272595"
"ENSG00000143850","1.08406426478847","0.124328135002202","1.21412480535285","4.09423606984577","3.87381319835909","4.9676297534662","4.61706334388818","3.4905701304462","0.0840642647884745","3.40871186102943","4.33127526714661"
"ENSG00000001561","0.443606651475615","2.67807190511264","2.20163386116965","2.86987140617771","0.0285691521967709","2.28392177230762","0.214124805352847","1.74416109557041","1.8073549220576","0.01435529297707","1.91838623444635"
"ENSG00000198825","2.48026512205446","2.9126498648972","1.96347412397489","2.58736499093646","6.46368784220126","2.88947354253111","3.11769504266975","3.46858331700683","1.4541758931858","3.32912359629157","2.4931349223055"
"ENSG00000281178","3.82680268428583","4.38818953715608","3.8011586560937","4.51664555778096","4.72519581722666","5.10265813136374","4.71589337054761","3.82171021503467","4.14486214291573","3.85996954822103","4.00090140274153"
"ENSG00000153339","3.55704241526372","4.11353381959191","3.52606881166759","3.79493566280354","4.0036022366802","3.42492208821069","4.02059109477325","3.98185265328974","3.83086375675176","3.05484847699562","3.83491342970104"
"ENSG00000103111","4.14241343787374","5.06177619758669","4.36597242759338","5.21839371107679","4.76553474636298","4.7273759385949","4.51790555352995","3.89917563048051","4.75221336786514","4.26002565596146","4.8073549220576"
"ENSG00000133422","4.7338966052475","4.51412226017071","4.02768487693716","3.60169651648096","4.45154083301783","4.66505161428921","4.36806987653208","4.42961596420174","4.834407841807","4.15380533607904","4.36667191611176"
"ENSG00000135299","3.44228003525258","0.150559676575381","1.97085365434048","0.84799690655495","3.48155728070859","0.01435529297707","0.214124805352847","0.773996325111173","0.111031312388744","0.678071905112638","2.11103131238874"
"ENSG00000178764","2.32768736417605","1.52105073690096","1.0496307677246","3.03386345186628","2.32768736417605","2.67129337248158","3.47897180503294","1.42223300068305","2.98913900736823","1.38956681176273","2.25096157353322"
"ENSG00000171603","7.57991929167565","5.49729300866279","5.21606678308703","6.39746072605472","5.99661471481536","6.03628352798845","6.98230913012977","6.40429006444484","5.83844759254846","6.69627208392586","6.43929068104202"
"ENSG00000047056","2.4905701304462","3.00180224263398","3.35049724708413","3.44890095114513","3.29572302453997","2.69376571221778","3.15380533607904","3.45680614923047","2.78868571061353","3.6564963705535","3.1407786557828"
"ENSG00000173210","5.31723170022261","0.782408564927373","0.422233000683048","5.39471991299406","3.94204525991605","3.61941301059794","4.86046625851717","4.48026512205446","0.22650852980868","4.82832692641482","5.63226821549951"
"ENSG00000198815","4.51790555352995","4.49121175600309","4.20945336562895","3.85199883711245","3.73335434061383","4.22727899446832","4.55090066464752","4.49825086752783","4.35755200461808","3.58976348698498","4.30158764660319"
"ENSG00000185019","2.58014548442338","2.98367769469807","1.56071495447448","2.20476675065461","2.27500704749987","2.40599235967584","1.72246602447109","2.18269229751619","1.42223300068305","1.88362081628567","2.23878685958712"
"ENSG00000132680","4.10013667128545","6.57788195949764","4.68313498512609","4.03650333373899","4.26077843189343","5.27164977245721","5.20906339534927","4.9126498648972","5.50239425611126","4.16992500144231","5.51443791382931"
"ENSG00000126804","3.9429835981871","5.15825622881134","4.03033607837096","3.79285535236249","4.41210404467757","3.70376517879341","3.57893871309339","3.92124588858559","3.24640808724638","3.52732060787705","3.77399632511117"
"ENSG00000138311","1.75702324650746","0.367371065648529","0.0840642647884745","0.613531652917927","2.75488750216347","0.0285691521967709","2.48800077083407","0.22650852980868","0","2.68929916053589","0.650764559116902"
"ENSG00000140320","3.57773093149008","3.799087306074","2.96532254836725","2.69821847822441","4.62585493136806","4.33985000288462","3.33199177823206","3.10936055940423","3.12267271882414","2.59931779369823","3.38404980679516"
"ENSG00000083520","3.92409988564074","4.0241423458978","4.59454854955035","4.04001567884788","3.99276843076892","4.92647391125607","4.6915341649192","4.15218341905505","3.4867143730307","3.56071495447448","3.73552217729654"
"ENSG00000089169","0","0","0","0","0.799087306074004","0","0.01435529297707","0","0.16349873228288","0.01435529297707","0"
"ENSG00000110274","4.24107745817504","4.33628338786443","4.0232553523003","3.69265037003553","3.114367024952","3.68257329734758","3.47248777146274","4.7076352195453","3.65191274464578","3.68257329734758","3.82578562746479"
"ENSG00000105339","3.55090066464752","6.81775115033904","3.64731450954714","5.13463167144765","1.16992500144231","3.91169158187234","4.96855160336395","4.09761079662642","2.05311133645956","3.69376571221778","3.80838505065609"
"ENSG00000198844","0","0","0","0","0","0","0","0","0","0","0.01435529297707"
"ENSG00000105483","3.58135124716878","7.08033788166578","3.60762622084549","3.51222688651396","4.29645740737124","3.88459792099006","3.40735275114004","4.48928602262588","2.98367769469807","4.20320115631661","3.90207357931074"
"ENSG00000141337","1.51601514700366","4.47832471148503","1.04264433740849","2.16671544496642","3.3743439890385","1.23266075679027","1.34482849699744","0.659924558402378","2.19849415363908","1.84799690655495","1.1243281350022"
"ENSG00000018189","4.05658352836637","4.19140472885276","3.25096157353322","3.56315813040281","4.55642941544957","4.03562390973072","3.95326523901484","3.88849973551412","4.34411833452143","3.43962313755712","3.6507645591169"
"ENSG00000132640","3.6667565918848","5.63923216324928","3.17312743348066","3.96624587322494","4.48413813120167","3.99729240763651","2.64154602908752","3.63459326844576","3.13093086982645","3.7158933705476","3.77294133783134"
"ENSG00000278788","5.17552460108987","7.43020162635993","5.67891698667984","4.5765221379205","4.2585189247113","3.77610398807316","5.26791028088483","5.65277328451078","4.04264433740849","4.46139758992616","4.72246602447109"
"ENSG00000072134","4.87823487911234","3.88166461932035","4.37086174008529","3.07724299893246","3.98458935036246","3.40871186102943","1.4541758931858","4.12018602753186","2.34766565630097","3.48413813120167","4.5552026338783"
"ENSG00000182606","4.77294133783134","4.03033607837096","3.8972404255748","4.13175409098481","5.1168637576909","4.77978500530113","3.47767732756531","4.23572705983806","4.3327079336406","3.96716860753263","3.62293035092018"
"ENSG00000132153","5.13463167144765","5.37642931106992","5.54936113292434","5.27276973243651","5.85897561429202","4.72519581722666","4.89578731646331","5.81275490980019","5.34766565630097","5.12928301694497","5.64645070648318"
"ENSG00000211456","5.09761079662642","5.90568784852686","4.3547342399706","4.78135971352466","5.46597446450407","4.11603199344711","4.76128527336162","5.06479664591181","4.6246858105254","4.13422093976063","5.14812063112396"
"ENSG00000276787","3.10433665981474","6.51080372035832","2.68257329734758","3.07553263116736","4.3327079336406","3.22496636500027","3.64500988439109","3.02856915219677","2.87381319835909","3.17632277264046","3.64846544302731"
"ENSG00000085433","3.19377174339668","2.68929916053589","2.92599941855622","2.9429835981871","2.67807190511264","1.57046293102604","3.05484847699562","3.1243281350022","1.44360665147561","2.77188557851537","2.62993940943954"
"ENSG00000125970","7.47743448368073","8.13015867313677","6.73984810269933","7.71383326018628","7.74799152925875","7.63560930201924","7.68046501837983","7.44153327719893","6.56666296296261","8.07221301223991","6.69515867847536"
"ENSG00000213809","0.01435529297707","0.16349873228288","0","0.0976107966264223","0","0.27500704749987","0.0426443374084937","0.367371065648529","0.0565835283663675","0.432959407276106","0.124328135002202"
"ENSG00000138722","0","0.250961573533219","0","0","0.111031312388744","0.0285691521967709","0.01435529297707","0.01435529297707","0.0285691521967709","0.01435529297707","0.01435529297707"
"ENSG00000114503","6.2475478068903","5.85274796480088","6.1548181090521","6.35913458206583","6.7614182590317","6.45318830954823","6.22554487000337","5.94345253855882","5.71177020386319","6.48220292629596","6.18130136492636"
"ENSG00000149506","2.38128337250378","0.124328135002202","0","0.575312330687437","0.0840642647884745","0","0.0285691521967709","0","4.04176864995163","0.214124805352847","0.516015147003665"
"ENSG00000125810","0","7.71342088486808","0","0.0285691521967709","0.356143810225275","0.01435529297707","0","0","2.33342373372519","0","0"
"ENSG00000101367","6.75033852024471","7.6414737769257","6.78424222205778","7.20867331962947","6.95035176203436","6.86034209697478","7.71993635927244","7.52356195605701","6.18745105402733","6.45975946661982","7.92629599478111"
"ENSG00000075945","4.47378691161437","4.8569856897822","2.02147972741045","3.42894634476948","4.83238371654913","2.33342373372519","3.81659970653491","3.4235781709818","2.91838623444635","3.72465027173297","3.40735275114004"
"ENSG00000148450","2.46988597627446","4.799087306074","3.45680614923047","3.8499992594661","3.65992455840238","3.74200621086674","3.91838623444635","4.16751850373522","1.11103131238874","5.21916852046216","4.08491465976794"
"ENSG00000084764","4.39163026151743","3.05311133645956","2.68032435684402","3.11603199344711","4.5837597536395","3.0408924306469","4.41278152533848","3.03913839390696","1.32768736417605","4.35614381022528","4.26002565596146"
"ENSG00000153246","2.68706068833989","0.0285691521967709","0.367371065648529","1.28095631383106","1.82781902461732","3.03562390973072","0.505890929729957","0.871843648509318","0.01435529297707","2.53356334821451","1.31614574229336"
"ENSG00000118217","5.0574502721839","5.20906339534927","4.71699089440494","4.81506301719287","5.09127669436522","3.87381319835909","4.80787007829978","4.84699468696557","5.06522762277562","4.14323013477689","4.83035674741922"
"ENSG00000130956","4.38681094647222","5.77663042305105","3.82883464946806","4.13832300405648","4.79805051476751","2.50589092972996","5.18507363787676","4.08151006812092","0.55581615506164","4.49249415167943","4.0071955014042"
"ENSG00000179918","4.04001567884788","6.39574832817903","5.89869207256049","5.59663703410207","5.31578357458946","5.41413553298445","5.04919510562227","5.19377174339668","5.48896481700485","4.86492897228979","5.05918219921169"
"ENSG00000086475","5.3533232911629","5.93357263826102","6.01279212197263","5.56590176680667","5.09085343045111","5.91981677005279","6.50684309896982","5.74281466986289","5.00854067170295","6.23342794374847","6.63923216324928"
